datetime,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Dew Point,Relative Humidity,Solar Zenith Angle,Requested Year,date,Cluster_Label,GHI_Filtered
2021-05-25 15:30:00,2021,5,25,15,30,690,74,931,1.8,23.0,0,-3.5,16.82,48.58,2021,2021-05-25,Kaotik,687.4018326579958
2021-05-25 16:00:00,2021,5,25,16,0,595,72,897,2.0,22.6,0,-2.9,18.07,54.33,2021,2021-05-25,Kaotik,590.7575444031261
2021-05-25 16:30:00,2021,5,25,16,30,479,129,702,2.2,21.9,3,-2.9,18.88,60.08,2021,2021-05-25,Kaotik,488.46917306780153
2021-05-25 17:00:00,2021,5,25,17,0,384,83,735,2.3,21.2,7,-2.0,21.02,65.81,2021,2021-05-25,Kaotik,382.8753782589312
2021-05-25 17:30:00,2021,5,25,17,30,287,58,720,2.1,19.7,0,-2.0,23.05,71.48,2021,2021-05-25,Kaotik,276.5083767306606
2021-05-25 18:00:00,2021,5,25,18,0,172,79,415,2.0,18.2,3,2.1,34.13,77.04,2021,2021-05-25,Kaotik,172.55711995484202
2021-05-25 18:30:00,2021,5,25,18,30,70,66,27,2.0,16.4,3,2.1,38.28,82.45,2021,2021-05-25,Kaotik,73.4660366328103
2021-05-25 19:00:00,2021,5,25,19,0,16,16,1,2.0,14.5,3,2.9,45.71,87.6,2021,2021-05-25,Kaotik,20.028113002865236
2021-05-26 05:00:00,2021,5,26,5,0,25,25,5,2.6,10.2,7,1.5,54.95,86.83,2021,2021-05-26,Gunesli,72.25252525252567
2021-05-26 05:30:00,2021,5,26,5,30,54,53,8,2.7,11.5,7,1.5,50.42,81.62,2021,2021-05-26,Gunesli,-2.4595959595961716
2021-05-26 06:00:00,2021,5,26,6,0,45,45,2,2.8,12.8,6,0.8,43.88,76.18,2021,2021-05-26,Gunesli,-0.04401154401200813
2021-05-26 06:30:00,2021,5,26,6,30,90,88,7,2.7,14.2,6,0.8,40.06,70.6,2021,2021-05-26,Gunesli,60.67099567099531
2021-05-26 07:00:00,2021,5,26,7,0,52,52,0,2.7,15.6,9,0.4,35.55,64.92,2021,2021-05-26,Gunesli,160.85714285714266
2021-05-26 07:30:00,2021,5,26,7,30,193,164,56,2.4,17.0,6,0.4,32.53,59.18,2021,2021-05-26,Gunesli,280.7186147186144
2021-05-26 08:00:00,2021,5,26,8,0,492,219,458,2.0,18.3,7,-0.5,28.0,53.42,2021,2021-05-26,Gunesli,389.8528138528134
2021-05-26 08:30:00,2021,5,26,8,30,602,236,543,1.9,19.3,8,-0.5,26.31,47.67,2021,2021-05-26,Gunesli,461.57575757575705
2021-05-26 09:00:00,2021,5,26,9,0,514,335,241,1.8,20.3,6,-2.1,22.07,41.99,2021,2021-05-26,Gunesli,526.8398268398262
2021-05-26 09:30:00,2021,5,26,9,30,457,350,133,2.0,21.2,6,-2.1,20.89,36.44,2021,2021-05-26,Gunesli,583.8484848484841
2021-05-26 10:00:00,2021,5,26,10,0,509,412,113,2.2,22.1,6,-3.0,18.44,31.15,2021,2021-05-26,Gunesli,609.4242424242417
2021-05-26 10:30:00,2021,5,26,10,30,692,395,331,2.4,22.9,7,-3.0,17.57,26.3,2021,2021-05-26,Gunesli,604.0562770562764
2021-05-26 11:00:00,2021,5,26,11,0,769,393,406,2.6,23.8,7,-3.5,16.01,22.21,2021,2021-05-26,Gunesli,600.7878787878781
2021-05-26 11:30:00,2021,5,26,11,30,543,452,97,2.8,23.8,6,-3.5,16.01,19.39,2021,2021-05-26,Gunesli,568.5238095238088
2021-05-26 12:00:00,2021,5,26,12,0,335,316,20,2.9,23.8,6,-4.0,15.43,18.46,2021,2021-05-26,Gunesli,477.89610389610334
2021-05-26 12:30:00,2021,5,26,12,30,407,386,22,3.0,23.5,6,-4.0,15.71,19.68,2021,2021-05-26,Gunesli,371.9826839826835
2021-05-26 13:00:00,2021,5,26,13,0,357,348,10,3.2,23.2,6,-4.0,15.97,22.71,2021,2021-05-26,Gunesli,317.9567099567096
2021-05-26 13:30:00,2021,5,26,13,30,272,269,3,3.4,22.9,6,-4.0,16.27,26.94,2021,2021-05-26,Gunesli,329.2164502164498
2021-05-26 14:00:00,2021,5,26,14,0,352,337,18,3.5,22.5,6,-3.6,17.27,31.86,2021,2021-05-26,Gunesli,360.3333333333329
2021-05-26 14:30:00,2021,5,26,14,30,400,364,45,3.7,22.1,6,-3.6,17.69,37.2,2021,2021-05-26,Gunesli,359.12121212121167
2021-05-26 15:00:00,2021,5,26,15,0,387,339,65,3.9,21.7,7,-2.7,19.32,42.76,2021,2021-05-26,Gunesli,383.6623376623372
2021-05-26 15:30:00,2021,5,26,15,30,403,309,142,3.9,21.2,7,-2.7,19.92,48.46,2021,2021-05-26,Gunesli,398.9870129870125
2021-05-26 16:00:00,2021,5,26,16,0,340,265,129,3.9,20.7,7,-1.5,22.4,54.21,2021,2021-05-26,Gunesli,377.7272727272723
2021-05-26 16:30:00,2021,5,26,16,30,385,222,326,3.6,20.0,7,-1.5,23.39,59.97,2021,2021-05-26,Gunesli,344.411255411255
2021-05-26 17:00:00,2021,5,26,17,0,298,149,361,3.3,19.3,7,-0.3,26.72,65.69,2021,2021-05-26,Gunesli,298.47619047619014
2021-05-26 17:30:00,2021,5,26,17,30,232,132,314,2.6,18.1,8,-0.3,28.8,71.35,2021,2021-05-26,Gunesli,237.01082251082238
2021-05-26 18:00:00,2021,5,26,18,0,168,84,373,1.9,16.9,8,1.7,36.01,76.91,2021,2021-05-26,Gunesli,166.91774891774872
2021-05-26 18:30:00,2021,5,26,18,30,83,64,139,1.7,15.1,8,1.7,40.38,82.32,2021,2021-05-26,Gunesli,91.87878787878765
2021-05-26 19:00:00,2021,5,26,19,0,21,21,6,1.5,13.2,8,1.4,44.71,87.48,2021,2021-05-26,Gunesli,15.575757575757166
2021-05-27 05:00:00,2021,5,27,5,0,33,23,179,1.1,8.1,0,2.9,69.66,86.74,2021,2021-05-27,Kaotik,33.46740874282416
2021-05-27 05:30:00,2021,5,27,5,30,106,46,410,1.0,9.7,0,2.9,62.55,81.53,2021,2021-05-27,Kaotik,109.67873793431008
2021-05-27 06:00:00,2021,5,27,6,0,204,55,620,0.8,11.2,0,2.5,54.88,76.1,2021,2021-05-27,Kaotik,202.04705055083403
2021-05-27 06:30:00,2021,5,27,6,30,306,65,724,0.9,12.6,0,2.5,50.12,70.52,2021,2021-05-27,Kaotik,303.68465678003383
2021-05-27 07:00:00,2021,5,27,7,0,410,71,798,1.0,14.0,0,1.3,42.14,64.85,2021,2021-05-27,Kaotik,410.3060620653167
2021-05-27 07:30:00,2021,5,27,7,30,513,77,850,1.1,15.2,0,1.3,39.01,59.11,2021,2021-05-27,Kaotik,511.6910324987106
2021-05-27 08:00:00,2021,5,27,8,0,612,81,889,1.1,16.4,0,0.2,33.2,53.35,2021,2021-05-27,Kaotik,612.7076273240194
2021-05-27 08:30:00,2021,5,27,8,30,705,85,919,1.1,17.4,0,0.2,31.16,47.6,2021,2021-05-27,Kaotik,706.5080620872504
2021-05-27 09:00:00,2021,5,27,9,0,790,88,943,1.1,18.5,0,-0.6,27.43,41.91,2021,2021-05-27,Kaotik,790.5092889247151
2021-05-27 09:30:00,2021,5,27,9,30,863,90,960,1.2,19.4,0,-0.6,25.94,36.36,2021,2021-05-27,Kaotik,861.4364186014448
2021-05-27 10:00:00,2021,5,27,10,0,926,93,973,1.2,20.3,0,-1.1,23.76,31.06,2021,2021-05-27,Kaotik,925.0124218659711
2021-05-27 10:30:00,2021,5,27,10,30,977,91,987,1.4,21.1,0,-1.1,22.59,26.19,2021,2021-05-27,Kaotik,978.9184434461549
2021-05-27 11:00:00,2021,5,27,11,0,1015,87,1001,1.5,21.9,0,-1.4,21.08,22.08,2021,2021-05-27,Kaotik,1015.6626481567108
2021-05-27 11:30:00,2021,5,27,11,30,1036,88,1004,1.7,22.5,0,-1.4,20.33,19.24,2021,2021-05-27,Kaotik,1034.6073661363098
2021-05-27 12:00:00,2021,5,27,12,0,1043,88,1006,1.9,23.1,0,-1.6,19.21,18.3,2021,2021-05-27,Kaotik,1042.037730745257
2021-05-27 12:30:00,2021,5,27,12,30,1035,88,1005,2.1,23.4,0,-1.7,18.85,19.52,2021,2021-05-27,Kaotik,1036.027104726682
2021-05-27 13:00:00,2021,5,27,13,0,1011,86,1002,2.3,23.7,0,-2.0,18.1,22.56,2021,2021-05-27,Kaotik,1012.6807140214767
2021-05-27 13:30:00,2021,5,27,13,30,974,85,996,2.3,23.8,0,-2.0,17.99,26.79,2021,2021-05-27,Kaotik,972.2339657985951
2021-05-27 14:00:00,2021,5,27,14,0,922,83,987,2.4,23.9,0,-2.2,17.57,31.73,2021,2021-05-27,Kaotik,921.1192136357471
2021-05-27 14:30:00,2021,5,27,14,30,858,81,974,2.4,23.7,0,-2.2,17.78,37.07,2021,2021-05-27,Kaotik,858.9507831012173
2021-05-27 15:00:00,2021,5,27,15,0,781,78,956,2.4,23.5,0,-2.3,17.92,42.65,2021,2021-05-27,Kaotik,782.6666459626887
2021-05-27 15:30:00,2021,5,27,15,30,695,75,933,2.4,23.0,0,-2.3,18.47,48.34,2021,2021-05-27,Kaotik,693.5482786292484
2021-05-27 16:00:00,2021,5,27,16,0,601,73,900,2.3,22.6,0,-2.2,19.02,54.09,2021,2021-05-27,Kaotik,599.6136805718616
2021-05-27 16:30:00,2021,5,27,16,30,499,79,837,2.4,21.9,0,-2.2,19.84,59.85,2021,2021-05-27,Kaotik,501.5416637360171
2021-05-27 17:00:00,2021,5,27,17,0,398,70,794,2.4,21.2,0,-1.7,21.53,65.58,2021,2021-05-27,Kaotik,398.1984750410717
2021-05-27 17:30:00,2021,5,27,17,30,295,55,746,2.1,19.7,0,-1.7,23.64,71.24,2021,2021-05-27,Kaotik,292.1644490918069
2021-05-27 18:00:00,2021,5,27,18,0,192,50,622,1.8,18.2,0,2.1,34.05,76.79,2021,2021-05-27,Kaotik,191.95586430815493
2021-05-27 18:30:00,2021,5,27,18,30,101,35,485,1.6,16.2,0,2.1,38.62,82.19,2021,2021-05-27,Kaotik,99.63390454022428
2021-05-27 19:00:00,2021,5,27,19,0,24,19,99,1.3,14.2,0,3.1,47.27,87.35,2021,2021-05-27,Kaotik,27.89258746538491
2021-05-28 05:00:00,2021,5,28,5,0,37,22,250,2.8,9.1,0,-2.3,44.66,86.66,2021,2021-05-28,Kaotik,68.95463048122913
2021-05-28 05:30:00,2021,5,28,5,30,114,38,509,2.9,10.9,0,-2.3,39.6,81.45,2021,2021-05-28,Kaotik,131.47928427609446
2021-05-28 06:00:00,2021,5,28,6,0,209,50,658,3.0,12.7,0,-2.3,35.26,76.02,2021,2021-05-28,Kaotik,204.1169458448487
2021-05-28 06:30:00,2021,5,28,6,30,311,59,754,2.5,14.9,0,-2.3,30.57,70.45,2021,2021-05-28,Kaotik,288.1708950424316
2021-05-28 07:00:00,2021,5,28,7,0,415,65,821,2.1,17.1,0,-2.3,26.53,64.78,2021,2021-05-28,Kaotik,395.8299507551316
2021-05-28 07:30:00,2021,5,28,7,30,519,72,869,2.1,19.0,0,-2.3,23.55,59.04,2021,2021-05-28,Kaotik,517.1811848521168
2021-05-28 08:00:00,2021,5,28,8,0,618,76,906,2.2,20.8,0,-3.4,19.46,53.28,2021,2021-05-28,Kaotik,627.176238102847
2021-05-28 08:30:00,2021,5,28,8,30,710,80,933,2.2,21.9,0,-3.4,18.2,47.53,2021,2021-05-28,Kaotik,721.0649603176261
2021-05-28 09:00:00,2021,5,28,9,0,794,84,953,2.2,23.0,0,-3.2,17.18,41.84,2021,2021-05-28,Kaotik,800.9276685367931
2021-05-28 09:30:00,2021,5,28,9,30,865,86,966,2.1,23.8,0,-3.2,16.37,36.28,2021,2021-05-28,Kaotik,856.7813677577477
2021-05-28 10:00:00,2021,5,28,10,0,928,90,977,2.0,24.6,0,-3.0,15.86,30.97,2021,2021-05-28,Kaotik,905.2369457673459
2021-05-28 10:30:00,2021,5,28,10,30,915,177,822,1.9,25.2,7,-3.0,15.31,26.09,2021,2021-05-28,Kaotik,942.6760660286985
2021-05-28 11:00:00,2021,5,28,11,0,939,174,825,1.8,25.7,0,-2.8,15.05,21.96,2021,2021-05-28,Kaotik,929.9457358580654
2021-05-28 11:30:00,2021,5,28,11,30,841,305,567,1.8,26.1,8,-2.8,14.7,19.1,2021,2021-05-28,Kaotik,865.1562690675335
2021-05-28 12:00:00,2021,5,28,12,0,944,175,809,1.7,26.4,8,-2.6,14.72,18.14,2021,2021-05-28,Kaotik,897.5311831294265
2021-05-28 12:30:00,2021,5,28,12,30,920,210,753,1.7,26.5,8,-2.6,14.63,19.36,2021,2021-05-28,Kaotik,915.4692600016281
2021-05-28 13:00:00,2021,5,28,13,0,725,406,345,1.6,26.6,8,-2.2,14.95,22.41,2021,2021-05-28,Kaotik,772.6698317274604
2021-05-28 13:30:00,2021,5,28,13,30,830,271,625,1.6,26.4,8,-2.2,15.13,26.66,2021,2021-05-28,Kaotik,827.0303367076884
2021-05-28 14:00:00,2021,5,28,14,0,780,271,598,1.7,26.2,8,-1.7,15.91,31.6,2021,2021-05-28,Kaotik,768.4041248389716
2021-05-28 14:30:00,2021,5,28,14,30,716,244,590,1.7,25.8,8,-1.7,16.29,36.95,2021,2021-05-28,Kaotik,722.7826023478221
2021-05-28 15:00:00,2021,5,28,15,0,685,224,626,1.8,25.3,7,-1.3,17.21,42.53,2021,2021-05-28,Kaotik,676.5845260086537
2021-05-28 15:30:00,2021,5,28,15,30,663,121,813,1.7,24.7,7,-1.3,17.84,48.23,2021,2021-05-28,Kaotik,629.6631722674972
2021-05-28 16:00:00,2021,5,28,16,0,537,162,638,1.7,24.1,8,-0.9,19.04,53.98,2021,2021-05-28,Kaotik,553.682731636093
2021-05-28 16:30:00,2021,5,28,16,30,444,127,629,1.5,23.4,8,-0.9,19.86,59.74,2021,2021-05-28,Kaotik,447.6257564757126
2021-05-28 17:00:00,2021,5,28,17,0,317,138,430,1.3,22.7,8,0.4,22.89,65.46,2021,2021-05-28,Kaotik,322.1240657914274
2021-05-28 17:30:00,2021,5,28,17,30,128,72,173,1.1,21.5,8,0.4,24.61,71.12,2021,2021-05-28,Kaotik,169.73010929948586
2021-05-28 18:00:00,2021,5,28,18,0,116,72,193,1.0,20.4,8,4.9,36.15,76.67,2021,2021-05-28,Kaotik,84.79093947106558
2021-05-28 18:30:00,2021,5,28,18,30,60,34,187,1.2,18.9,7,4.9,39.67,82.07,2021,2021-05-28,Kaotik,43.017975648495714
2021-05-28 19:00:00,2021,5,28,19,0,25,22,53,1.4,17.3,8,3.7,40.36,87.23,2021,2021-05-28,Kaotik,26.999419507679974
2021-05-29 05:00:00,2021,5,29,5,0,26,25,21,2.1,10.5,3,1.5,53.87,86.58,2021,2021-05-29,Kaotik,65.05504769247469
2021-05-29 05:30:00,2021,5,29,5,30,97,68,192,2.2,12.5,7,1.5,47.21,81.38,2021,2021-05-29,Kaotik,112.6680788122644
2021-05-29 06:00:00,2021,5,29,6,0,178,104,305,2.3,14.4,8,0.7,39.34,75.95,2021,2021-05-29,Kaotik,181.7920797687986
2021-05-29 06:30:00,2021,5,29,6,30,290,94,583,2.3,16.2,0,0.7,35.06,70.38,2021,2021-05-29,Kaotik,269.52784665311896
2021-05-29 07:00:00,2021,5,29,7,0,397,94,709,2.4,17.9,0,1.3,32.68,64.72,2021,2021-05-29,Kaotik,359.65415755257374
2021-05-29 07:30:00,2021,5,29,7,30,471,150,622,2.5,19.0,7,1.3,30.51,58.98,2021,2021-05-29,Kaotik,444.5869219321212
2021-05-29 08:00:00,2021,5,29,8,0,544,159,643,2.5,20.1,8,1.4,28.87,53.22,2021,2021-05-29,Kaotik,552.2811243468965
2021-05-29 08:30:00,2021,5,29,8,30,643,151,728,2.5,20.8,8,1.4,27.65,47.47,2021,2021-05-29,Kaotik,676.6015204191915
2021-05-29 09:00:00,2021,5,29,9,0,773,103,898,2.4,21.6,0,1.5,26.5,41.77,2021,2021-05-29,Kaotik,780.927442479742
2021-05-29 09:30:00,2021,5,29,9,30,844,111,908,2.4,22.3,0,1.5,25.4,36.21,2021,2021-05-29,Kaotik,865.4894246255042
2021-05-29 10:00:00,2021,5,29,10,0,895,124,899,2.3,22.9,0,1.6,24.58,30.89,2021,2021-05-29,Kaotik,886.6819959086273
2021-05-29 10:30:00,2021,5,29,10,30,890,176,794,2.3,23.1,0,1.6,24.26,25.99,2021,2021-05-29,Kaotik,829.5853204856886
2021-05-29 11:00:00,2021,5,29,11,0,387,307,86,2.2,23.3,7,1.7,24.26,21.84,2021,2021-05-29,Kaotik,412.4686982530559
2021-05-29 11:30:00,2021,5,29,11,30,93,93,0,2.2,23.1,6,1.7,24.55,18.96,2021,2021-05-29,Kaotik,140.130367722071
2021-05-29 12:00:00,2021,5,29,12,0,90,90,0,2.1,22.8,6,2.2,25.87,17.98,2021,2021-05-29,Kaotik,88.04268707076183
2021-05-29 12:30:00,2021,5,29,12,30,354,318,38,1.9,22.2,7,2.2,26.82,19.21,2021,2021-05-29,Kaotik,373.8559476590424
2021-05-29 13:00:00,2021,5,29,13,0,710,411,323,1.7,21.5,8,2.9,29.44,22.27,2021,2021-05-29,Kaotik,634.0568550443624
2021-05-29 13:30:00,2021,5,29,13,30,909,143,856,1.7,20.9,0,2.9,30.54,26.52,2021,2021-05-29,Kaotik,881.5770083187206
2021-05-29 14:00:00,2021,5,29,14,0,880,119,892,1.7,20.2,0,3.8,33.89,31.48,2021,2021-05-29,Kaotik,913.1764353693663
2021-05-29 14:30:00,2021,5,29,14,30,693,275,522,1.9,19.5,7,3.8,35.39,36.84,2021,2021-05-29,Kaotik,676.5437106788387
2021-05-29 15:00:00,2021,5,29,15,0,310,209,137,2.2,18.8,7,4.6,39.18,42.42,2021,2021-05-29,Kaotik,376.79228949793844
2021-05-29 15:30:00,2021,5,29,15,30,325,231,141,2.2,18.2,7,4.6,40.67,48.12,2021,2021-05-29,Kaotik,326.4308323543107
2021-05-29 16:00:00,2021,5,29,16,0,173,161,20,2.3,17.6,6,5.1,43.82,53.87,2021,2021-05-29,Kaotik,168.8193224804664
2021-05-29 16:30:00,2021,5,29,16,30,95,90,9,2.1,17.1,6,5.1,45.23,59.63,2021,2021-05-29,Kaotik,100.65855310396124
2021-05-29 17:00:00,2021,5,29,17,0,136,119,41,2.0,16.6,7,5.5,47.76,65.35,2021,2021-05-29,Kaotik,86.98850778302256
2021-05-29 17:30:00,2021,5,29,17,30,170,118,160,1.6,15.9,8,5.5,49.93,71.0,2021,2021-05-29,Kaotik,150.649585207473
2021-05-29 18:00:00,2021,5,29,18,0,133,80,228,1.2,15.2,8,6.5,55.98,76.55,2021,2021-05-29,Kaotik,147.4238292100288
2021-05-29 18:30:00,2021,5,29,18,30,59,44,110,0.8,14.2,8,6.5,59.62,81.95,2021,2021-05-29,Kaotik,74.72704379416841
2021-05-29 19:00:00,2021,5,29,19,0,16,16,1,0.5,13.2,8,7.1,66.36,87.11,2021,2021-05-29,Kaotik,37.80979384011439
2021-05-30 05:00:00,2021,5,30,5,0,15,15,0,1.2,10.2,6,8.1,86.62,86.51,2021,2021-05-30,Kapali,20.333333333333332
2021-05-30 05:30:00,2021,5,30,5,30,24,24,0,1.3,10.5,6,8.1,84.91,81.31,2021,2021-05-30,Kapali,23.5
2021-05-30 06:00:00,2021,5,30,6,0,22,22,0,1.3,10.9,6,8.3,83.83,75.89,2021,2021-05-30,Kapali,39.0
2021-05-30 06:30:00,2021,5,30,6,30,33,33,0,1.4,11.4,6,8.3,81.1,70.32,2021,2021-05-30,Kapali,52.6
2021-05-30 07:00:00,2021,5,30,7,0,101,100,2,1.5,11.9,6,8.3,78.59,64.66,2021,2021-05-30,Kapali,69.4
2021-05-30 07:30:00,2021,5,30,7,30,83,83,0,1.7,12.6,6,8.3,75.07,58.93,2021,2021-05-30,Kapali,98.8
2021-05-30 08:00:00,2021,5,30,8,0,108,107,1,1.9,13.3,7,8.1,70.62,53.16,2021,2021-05-30,Kapali,119.0
2021-05-30 08:30:00,2021,5,30,8,30,169,167,3,2.2,13.8,7,8.1,68.37,47.41,2021,2021-05-30,Kapali,115.0
2021-05-30 09:00:00,2021,5,30,9,0,134,133,1,2.6,14.3,8,7.6,64.12,41.71,2021,2021-05-30,Kapali,112.6
2021-05-30 09:30:00,2021,5,30,9,30,81,81,0,2.8,14.5,4,7.6,63.29,36.14,2021,2021-05-30,Kapali,105.8
2021-05-30 10:00:00,2021,5,30,10,0,71,71,0,3.1,14.7,5,7.2,60.85,30.81,2021,2021-05-30,Kapali,97.2
2021-05-30 10:30:00,2021,5,30,10,30,74,74,0,3.3,14.5,8,7.2,61.64,25.9,2021,2021-05-30,Kapali,82.4
2021-05-30 11:00:00,2021,5,30,11,0,126,126,0,3.4,14.4,9,7.0,61.05,21.73,2021,2021-05-30,Kapali,80.8
2021-05-30 11:30:00,2021,5,30,11,30,60,60,0,3.6,14.0,9,7.0,62.64,18.83,2021,2021-05-30,Kapali,82.4
2021-05-30 12:00:00,2021,5,30,12,0,73,73,0,3.8,13.7,9,7.0,63.78,17.83,2021,2021-05-30,Kapali,82.2
2021-05-30 12:30:00,2021,5,30,12,30,79,79,0,4.1,13.2,9,6.9,65.8,19.06,2021,2021-05-30,Kapali,68.6
2021-05-30 13:00:00,2021,5,30,13,0,73,73,0,4.3,12.7,9,7.0,68.07,22.13,2021,2021-05-30,Kapali,69.2
2021-05-30 13:30:00,2021,5,30,13,30,58,58,0,4.5,12.2,9,7.0,70.34,26.39,2021,2021-05-30,Kapali,68.4
2021-05-30 14:00:00,2021,5,30,14,0,63,63,0,4.6,11.8,9,6.7,70.87,31.36,2021,2021-05-30,Kapali,76.6
2021-05-30 14:30:00,2021,5,30,14,30,69,69,0,4.3,11.2,9,6.7,73.73,36.72,2021,2021-05-30,Kapali,86.4
2021-05-30 15:00:00,2021,5,30,15,0,120,119,1,3.9,10.6,9,6.1,73.75,42.3,2021,2021-05-30,Kapali,106.8
2021-05-30 15:30:00,2021,5,30,15,30,122,121,1,3.3,9.6,9,6.1,78.93,48.01,2021,2021-05-30,Kapali,135.4
2021-05-30 16:00:00,2021,5,30,16,0,160,156,7,2.7,8.7,9,5.4,79.52,53.76,2021,2021-05-30,Kapali,132.6
2021-05-30 16:30:00,2021,5,30,16,30,206,195,22,2.4,8.1,6,5.4,82.92,59.52,2021,2021-05-30,Kapali,127.6
2021-05-30 17:00:00,2021,5,30,17,0,55,54,2,2.1,7.6,9,4.8,82.52,65.24,2021,2021-05-30,Kapali,125.2
2021-05-30 17:30:00,2021,5,30,17,30,95,87,24,1.8,7.4,6,4.8,83.65,70.89,2021,2021-05-30,Kapali,102.8
2021-05-30 18:00:00,2021,5,30,18,0,110,104,25,1.5,7.2,9,4.6,83.33,76.44,2021,2021-05-30,Kapali,63.8
2021-05-30 18:30:00,2021,5,30,18,30,48,41,46,1.2,7.0,6,4.6,84.58,81.83,2021,2021-05-30,Kapali,66.0
2021-05-30 19:00:00,2021,5,30,19,0,11,11,0,0.9,6.9,9,4.6,85.2,86.99,2021,2021-05-30,Kapali,56.333333333333336
2021-05-31 05:00:00,2021,5,31,5,0,9,9,0,0.5,6.7,8,4.1,83.59,86.44,2021,2021-05-31,Kapali,12.666666666666666
2021-05-31 05:30:00,2021,5,31,5,30,10,10,0,0.7,7.6,8,4.1,78.6,81.24,2021,2021-05-31,Kapali,20.0
2021-05-31 06:00:00,2021,5,31,6,0,19,19,0,0.8,8.5,8,4.7,76.98,75.83,2021,2021-05-31,Kapali,26.8
2021-05-31 06:30:00,2021,5,31,6,30,42,42,0,1.2,9.4,8,4.7,72.45,70.27,2021,2021-05-31,Kapali,46.0
2021-05-31 07:00:00,2021,5,31,7,0,54,54,0,1.5,10.3,4,5.1,70.4,64.6,2021,2021-05-31,Kapali,64.6
2021-05-31 07:30:00,2021,5,31,7,30,105,105,0,1.7,11.0,4,5.2,67.21,58.87,2021,2021-05-31,Kapali,95.0
2021-05-31 08:00:00,2021,5,31,8,0,103,103,0,1.8,11.8,4,4.9,62.6,53.11,2021,2021-05-31,Kapali,142.0
2021-05-31 08:30:00,2021,5,31,8,30,171,170,1,1.9,12.5,4,4.9,59.79,47.36,2021,2021-05-31,Kapali,164.8
2021-05-31 09:00:00,2021,5,31,9,0,277,264,17,2.0,13.2,4,4.6,56.01,41.66,2021,2021-05-31,Kapali,176.6
2021-05-31 09:30:00,2021,5,31,9,30,168,168,0,2.2,13.7,5,4.6,54.22,36.08,2021,2021-05-31,Kapali,199.4
2021-05-31 10:00:00,2021,5,31,10,0,164,164,0,2.4,14.3,4,4.6,52.15,30.74,2021,2021-05-31,Kapali,215.6
2021-05-31 10:30:00,2021,5,31,10,30,217,217,0,2.6,14.6,4,4.6,51.16,25.82,2021,2021-05-31,Kapali,255.0
2021-05-31 11:00:00,2021,5,31,11,0,252,251,1,2.7,15.0,4,4.8,50.49,21.63,2021,2021-05-31,Kapali,324.4
2021-05-31 11:30:00,2021,5,31,11,30,474,424,53,2.8,15.1,5,4.8,50.16,18.71,2021,2021-05-31,Kapali,371.2
2021-05-31 12:00:00,2021,5,31,12,0,515,444,75,2.9,15.1,8,5.0,50.98,17.69,2021,2021-05-31,Kapali,430.6
2021-05-31 12:30:00,2021,5,31,12,30,398,358,42,3.0,15.0,5,5.0,51.31,18.91,2021,2021-05-31,Kapali,481.2
2021-05-31 13:00:00,2021,5,31,13,0,514,427,94,3.0,14.9,7,5.2,52.23,21.99,2021,2021-05-31,Kapali,475.4
2021-05-31 13:30:00,2021,5,31,13,30,505,433,80,2.9,14.8,7,5.2,52.56,26.27,2021,2021-05-31,Kapali,437.2
2021-05-31 14:00:00,2021,5,31,14,0,445,377,80,2.9,14.7,7,5.2,52.88,31.24,2021,2021-05-31,Kapali,401.0
2021-05-31 14:30:00,2021,5,31,14,30,324,301,29,2.7,14.6,8,5.2,53.22,36.61,2021,2021-05-31,Kapali,351.8
2021-05-31 15:00:00,2021,5,31,15,0,217,209,11,2.6,14.5,5,5.0,52.98,42.19,2021,2021-05-31,Kapali,320.6
2021-05-31 15:30:00,2021,5,31,15,30,268,253,23,2.4,14.3,4,5.0,53.67,47.9,2021,2021-05-31,Kapali,284.4
2021-05-31 16:00:00,2021,5,31,16,0,349,265,141,2.2,14.0,8,4.8,53.97,53.65,2021,2021-05-31,Kapali,261.8
2021-05-31 16:30:00,2021,5,31,16,30,264,238,52,2.0,13.7,8,4.8,55.03,59.41,2021,2021-05-31,Kapali,243.2
2021-05-31 17:00:00,2021,5,31,17,0,211,184,64,1.7,13.4,8,4.7,55.64,65.13,2021,2021-05-31,Kapali,206.4
2021-05-31 17:30:00,2021,5,31,17,30,124,106,56,1.4,12.9,4,4.7,57.48,70.78,2021,2021-05-31,Kapali,150.2
2021-05-31 18:00:00,2021,5,31,18,0,84,65,81,1.2,12.3,4,5.3,62.35,76.33,2021,2021-05-31,Kapali,101.8
2021-05-31 18:30:00,2021,5,31,18,30,68,63,37,1.0,10.9,8,5.3,68.37,81.72,2021,2021-05-31,Kapali,74.5
2021-05-31 19:00:00,2021,5,31,19,0,22,22,2,0.8,9.6,3,5.3,74.78,86.88,2021,2021-05-31,Kapali,58.0
2021-06-01 05:00:00,2021,6,1,5,0,41,25,258,1.6,7.3,0,2.1,69.48,86.37,2021,2021-06-01,Gunesli,48.88888888888912
2021-06-01 05:30:00,2021,6,1,5,30,117,42,491,2.0,9.4,0,2.1,60.28,81.19,2021,2021-06-01,Gunesli,107.47979797979792
2021-06-01 06:00:00,2021,6,1,6,0,210,54,636,2.5,11.5,0,2.4,53.67,75.77,2021,2021-06-01,Gunesli,200.6810966810965
